name, geometry, date (mm/dd/yr), short wavelength displacement, source file
Series 6, POINT(-77.86148396940919 40.80230961643758), 08/02/2024, 0.0124845877, OPERA_L3_DISP-S1_IW_F00836_VV_20231006T230800Z_20240801T230755Z_v1.0_20250901T121119Z.nc
Series 6, POINT(-77.86148396940919 40.80230961643758), 08/14/2024, 0.0069144741, OPERA_L3_DISP-S1_IW_F00836_VV_20231006T230800Z_20240813T230755Z_v1.0_20250901T121119Z.nc
Series 6, POINT(-77.86148396940919 40.80230961643758), 09/07/2024, 0.0083656684, OPERA_L3_DISP-S1_IW_F00836_VV_20231006T230800Z_20240906T230755Z_v1.0_20250901T121119Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/07/2016, 0.0003825426, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20161006T230718Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/19/2016, 0.0040645599, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20161018T230718Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/31/2016, -0.0001994073, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20161030T230718Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/12/2016, -0.0015459061, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20161111T230718Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/24/2016, 0.0009735823, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20161123T230718Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/05/2017, 0.0033011436, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170404T230715Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/17/2017, -0.0027999878, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170416T230716Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/29/2017, 0.0009877682, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170428T230716Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/11/2017, -0.0001836121, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170510T230717Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/23/2017, 0.0014588833, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170522T230717Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/04/2017, 0.0035266876, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170603T230718Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/16/2017, -0.0002848506, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170615T230719Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/28/2017, 0.0044937134, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170627T230720Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/10/2017, 0.0024843216, OPERA_L3_DISP-S1_IW_F00836_VV_20160702T230714Z_20170709T230720Z_v1.0_20260223T222530Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/22/2017, 0.0089263916, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20170721T230721Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/03/2017, 0.0163984299, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20170802T230722Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/15/2017, 0.0011229515, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20170814T230722Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/27/2017, -0.0009512901, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20170826T230723Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/20/2017, 0.006939888, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20170919T230724Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/02/2017, 0.0055346489, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20171001T230724Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/14/2017, 0.0018575191, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20171013T230724Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/26/2017, 0.0052342415, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20171025T230724Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/07/2017, 0.0078191757, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20171106T230724Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/19/2017, 0.003844738, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20171118T230724Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 12/01/2017, 0.0021206737, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20171130T230724Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 03/31/2018, 0.0000481606, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20180330T230721Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/12/2018, 0.0025264174, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20180411T230722Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/24/2018, 0.0046534538, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20180423T230722Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/06/2018, 0.0000357628, OPERA_L3_DISP-S1_IW_F00836_VV_20170709T230720Z_20180505T230723Z_v1.0_20250829T232647Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/18/2018, 0.0035128593, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180517T230724Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/30/2018, 0.0041298866, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180529T230724Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/11/2018, 0.0013005733, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180610T230725Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/23/2018, 0.0043740273, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180622T230726Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/05/2018, 0.0003529787, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180704T230726Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/17/2018, 0.0051312447, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180716T230727Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/29/2018, -0.0124573708, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180728T230728Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/10/2018, 0.001329422, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180809T230729Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/22/2018, 0.0059723854, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180821T230729Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/03/2018, -0.0009089708, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180902T230730Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/27/2018, 0.0057168007, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20180926T230731Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/09/2018, 0.0053114891, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20181008T230731Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/21/2018, 0.0016212463, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20181020T230731Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/02/2018, 0.004971981, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20181101T230731Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/14/2018, 0.0002221763, OPERA_L3_DISP-S1_IW_F00836_VV_20180505T230723Z_20181113T230731Z_v1.0_20250830T091623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/26/2018, -0.0008018315, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20181125T230730Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 03/26/2019, -0.0028066933, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190325T230728Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/07/2019, -0.0009765923, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190406T230728Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/19/2019, 0.0031637847, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190418T230728Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/01/2019, 0.0025839508, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190430T230729Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/13/2019, 0.0010910928, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190512T230729Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/06/2019, 0.002161473, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190605T230731Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/18/2019, 0.0026983917, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190617T230731Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/30/2019, 0.008618325, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190629T230732Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/12/2019, 0.0025887191, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190711T230733Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/24/2019, 0.0134114921, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190723T230734Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/05/2019, 0.006996125, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190804T230734Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/17/2019, 0.0122747123, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190816T230735Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/29/2019, 0.0075387657, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190828T230736Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/10/2019, 0.0007198751, OPERA_L3_DISP-S1_IW_F00836_VV_20181113T230731Z_20190909T230736Z_v1.0_20250830T184234Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/22/2019, -0.0062657893, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20190921T230737Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/04/2019, -0.0054570735, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20191003T230737Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/16/2019, -0.0003041327, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20191015T230737Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/28/2019, 0.0012579858, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20191027T230737Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/09/2019, -0.0009051859, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20191108T230737Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/21/2019, 0.0027211607, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20191120T230737Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/01/2020, -0.0008274615, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200331T230734Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/13/2020, -0.0039512217, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200412T230735Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/25/2020, 0.0038054883, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200424T230735Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/07/2020, 0.0054653585, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200506T230735Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/19/2020, 0.0025621355, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200518T230736Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/31/2020, 0.0075996816, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200530T230737Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/12/2020, 0.0015971363, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200611T230738Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/24/2020, 0.0043118894, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200623T230739Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/06/2020, 0.001596421, OPERA_L3_DISP-S1_IW_F00836_VV_20190909T230736Z_20200705T230739Z_v1.0_20250831T005427Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/18/2020, 0.0055322349, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20200717T230740Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/30/2020, 0.0116634071, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20200729T230741Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/11/2020, 0.0049152076, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20200810T230741Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/23/2020, 0.007909745, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20200822T230742Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/04/2020, 0.0055856407, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20200903T230743Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/16/2020, 0.0049318969, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20200915T230743Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/28/2020, 0.0058326423, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20200927T230743Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/10/2020, 0.0054778755, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20201009T230744Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/22/2020, 0.0048184097, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20201021T230744Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/03/2020, 0.0035345256, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20201102T230744Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/15/2020, 0.0026049316, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20201114T230743Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/27/2020, 0.0034098327, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20201126T230743Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 03/27/2021, -0.0028429329, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20210326T230740Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/20/2021, 0.0023612678, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20210419T230741Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/02/2021, 0.001593627, OPERA_L3_DISP-S1_IW_F00836_VV_20200705T230739Z_20210501T230741Z_v1.0_20250831T084302Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/26/2021, 0.0036497489, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210525T230743Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/07/2021, 0.0078077689, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210606T230743Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/19/2021, 0.0029137507, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210618T230744Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/13/2021, 0.0085602179, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210712T230746Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/06/2021, 0.0001051798, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210805T230747Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/18/2021, 0.0080910102, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210817T230747Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/30/2021, 0.0139627829, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210829T230748Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/11/2021, 0.0052366629, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210910T230749Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/23/2021, 0.011693038, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20210922T230749Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/05/2021, 0.0055895224, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20211004T230749Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/17/2021, 0.0056057349, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20211016T230749Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/29/2021, 0.0059433356, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20211028T230749Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/10/2021, 0.0040922537, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20211109T230749Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/22/2021, 0.0058355704, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20211121T230749Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/15/2022, 0.006694831, OPERA_L3_DISP-S1_IW_F00836_VV_20210501T230741Z_20220414T230746Z_v1.0_20250831T161549Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/27/2022, 0.0001097098, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220426T230747Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/09/2022, 0.0024013892, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220508T230747Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 06/26/2022, 0.0034542456, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220625T230751Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 07/20/2022, 0.0101466551, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220719T230752Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/01/2022, 0.0077410117, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220731T230753Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/13/2022, 0.0055418387, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220812T230754Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 08/25/2022, 0.0025968924, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220824T230754Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/06/2022, 0.0094671622, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220905T230755Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/18/2022, 0.0054207221, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220917T230755Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 09/30/2022, 0.0056395903, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20220929T230755Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/12/2022, 0.0036225691, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20221011T230755Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 10/24/2022, 0.0036549941, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20221023T230755Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/05/2022, 0.0044131652, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20221104T230755Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/17/2022, 0.0073625222, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20221116T230755Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 11/29/2022, 0.003874816, OPERA_L3_DISP-S1_IW_F00836_VV_20220414T230746Z_20221128T230755Z_v1.0_20250831T211447Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 03/29/2023, 0.0043582097, OPERA_L3_DISP-S1_IW_F00836_VV_20221128T230755Z_20230328T230751Z_v1.0_20250901T050623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/10/2023, 0.0046847239, OPERA_L3_DISP-S1_IW_F00836_VV_20221128T230755Z_20230409T230752Z_v1.0_20250901T050623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 04/22/2023, 0.0088892356, OPERA_L3_DISP-S1_IW_F00836_VV_20221128T230755Z_20230421T230752Z_v1.0_20250901T050623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/04/2023, 0.0056288615, OPERA_L3_DISP-S1_IW_F00836_VV_20221128T230755Z_20230503T230753Z_v1.0_20250901T050623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/16/2023, 0.0050638095, OPERA_L3_DISP-S1_IW_F00836_VV_20221128T230755Z_20230515T230754Z_v1.0_20250901T050623Z.nc
Series 7, POINT(-77.86144159453417 40.80224382437797), 05/28/2023, 0.0063138381, OPERA_L3_DISP-S1_IW_F00836_VV_20221128T230755Z_20230527T230754Z_v1.0_20250901T050623Z.nc
